# Date : 2018-02-26# Equipment : MACSQuant (Bjorkman lab)# User : sbarnes# Description :# A titration run of the DNA mutant Y20I with all RBS modifications as well as# a WT control with R=260.# These were coupled with an O2-regulated YFP.# Comments:
date,username,mutant,operator,strain,IPTGuM,mean_FITC_H,repressors,fold_change
20180226,sbarnes,wt,O2,R260,25.0,6903.359490437724,260.0,0.18422447748820778
20180226,sbarnes,Y20I,O2,R124,25.0,17311.315427990656,124.0,0.972990677783533
20180226,sbarnes,auto,O2,R0,25.0,4472.474085360685,0.0,0.0
20180226,sbarnes,delta,O2,R0,25.0,17667.709801160938,0.0,1.0
20180226,sbarnes,Y20I,O2,R124,50.0,17248.26022929123,124.0,0.9650311444334913
20180226,sbarnes,delta,O2,R0,50.0,17715.444232700207,0.0,1.0
20180226,sbarnes,auto,O2,R0,50.0,4355.441572034928,0.0,0.0
20180226,sbarnes,Y20I,O2,R260,50.0,17118.751076267414,260.0,0.9553373474849982
20180226,sbarnes,Y20I,O2,R60,50.0,17873.696961322545,60.0,1.0118452617594358
20180226,sbarnes,Y20I,O2,R1220,50.0,15817.184045572596,1220.0,0.8579146849486418
20180226,sbarnes,wt,O2,R260,50.0,9439.74044435001,260.0,0.3805612170485828
20180226,sbarnes,Y20I,O2,R60,75.0,17807.000177754588,60.0,1.0030169175337922
20180226,sbarnes,Y20I,O2,R1220,75.0,16245.13978648503,1220.0,0.8846082009829703
20180226,sbarnes,Y20I,O2,R260,75.0,17644.27417492338,260.0,0.9906802341449352
20180226,sbarnes,wt,O2,R260,75.0,10820.862196972845,260.0,0.4733795462454971
20180226,sbarnes,auto,O2,R0,75.0,4576.788408700154,0.0,0.0
20180226,sbarnes,delta,O2,R0,75.0,17767.205776320177,0.0,1.0
20180226,sbarnes,Y20I,O2,R124,75.0,17663.735695664793,124.0,0.9921556628746726
20180226,sbarnes,Y20I,O2,R124,100.0,17482.526979559498,124.0,1.0160312034382672
20180226,sbarnes,Y20I,O2,R60,100.0,17516.59876870158,60.0,1.0186733942058632
20180226,sbarnes,delta,O2,R0,100.0,17275.800126244714,0.0,1.0
20180226,sbarnes,auto,O2,R0,100.0,4380.520360702239,0.0,0.0
20180226,sbarnes,Y20I,O2,R260,100.0,17019.944167304013,260.0,0.9801589446997206
20180226,sbarnes,Y20I,O2,R1220,100.0,16151.193410437792,1220.0,0.9127892735749721
20180226,sbarnes,wt,O2,R260,100.0,12311.148123214787,260.0,0.6150023812359626
20180226,sbarnes,auto,O2,R0,250.0,4416.844248408171,0.0,0.0
20180226,sbarnes,Y20I,O2,R260,250.0,16794.22482883053,260.0,0.994886070062829
20180226,sbarnes,Y20I,O2,R124,250.0,16842.000718259173,124.0,0.9987262660209787
20180226,sbarnes,Y20I,O2,R60,250.0,16661.18609874744,60.0,0.9841925005730234
20180226,sbarnes,delta,O2,R0,250.0,16857.847246510963,0.0,1.0
20180226,sbarnes,Y20I,O2,R1220,250.0,16332.10498347167,1220.0,0.9577411674027034
20180226,sbarnes,wt,O2,R260,250.0,14763.682653206632,260.0,0.8316723664785161
20180226,sbarnes,Y20I,O2,R1220,500.0,16077.837013166036,1220.0,0.9688264141418508
20180226,sbarnes,wt,O2,R260,500.0,15173.543713697203,260.0,0.8933464366925199
20180226,sbarnes,Y20I,O2,R60,500.0,16682.77158191394,60.0,1.019319376584714
20180226,sbarnes,Y20I,O2,R124,500.0,16191.122493419687,124.0,0.9782821797655757
20180226,sbarnes,delta,O2,R0,500.0,16451.314401005275,0.0,1.0
20180226,sbarnes,auto,O2,R0,500.0,4470.742466204703,0.0,0.0
20180226,sbarnes,Y20I,O2,R260,500.0,16517.520181065287,260.0,1.0055260951163525
20180226,sbarnes,auto,O2,R0,1000.0,4471.572605890409,0.0,0.0
20180226,sbarnes,Y20I,O2,R124,1000.0,15934.310050141814,124.0,1.0038452302629395
20180226,sbarnes,delta,O2,R0,1000.0,15890.40202170478,0.0,1.0
20180226,sbarnes,wt,O2,R260,1000.0,15279.394134608412,260.0,0.9464911975784348
20180226,sbarnes,Y20I,O2,R60,1000.0,15922.962895286968,60.0,1.002851507137596
20180226,sbarnes,Y20I,O2,R1220,1000.0,15565.000942454706,1220.0,0.9715031140758251
20180226,sbarnes,Y20I,O2,R260,1000.0,15789.294519197649,260.0,0.991145545762589
20180226,sbarnes,Y20I,O2,R1220,5000.0,13872.568714323435,1220.0,0.9185671149460185
20180226,sbarnes,Y20I,O2,R260,5000.0,14869.667765762659,260.0,1.0152934020940056
20180226,sbarnes,Y20I,O2,R60,5000.0,14583.160517466167,60.0,0.9874999924736623
20180226,sbarnes,delta,O2,R0,5000.0,14712.016343684592,0.0,1.0
20180226,sbarnes,Y20I,O2,R124,5000.0,14548.533248839756,124.0,0.9841408807349897
20180226,sbarnes,auto,O2,R0,5000.0,4403.556453006637,0.0,0.0
20180226,sbarnes,wt,O2,R260,5000.0,14067.264982673776,260.0,0.9374541524293196
