# Date : 2018-02-15# Equipment : MACSQuant (Bjorkman lab)# User : sbarnes# Description :# A titration run of the DNA mutant Q21M with all RBS modifications as well as# a WT control with R=260.# These were coupled with an O2-regulated YFP.# Comments:
date,username,mutant,operator,strain,IPTGuM,mean_FITC_H,repressors,fold_change
20180215,sbarnes,wt,O2,R260,25.0,7079.259053323635,260.0,0.15231655646698508
20180215,sbarnes,Q21M,O2,R1220,25.0,4840.208768229951,1220.0,0.0292513960588354
20180215,sbarnes,Q21M,O2,R124,25.0,6563.69488982121,124.0,0.12397954818069522
20180215,sbarnes,delta,O2,R0,25.0,22502.030612853512,0.0,1.0
20180215,sbarnes,Q21M,O2,R260,25.0,5496.570572423465,260.0,0.06532708013641637
20180215,sbarnes,Q21M,O2,R60,25.0,7530.030480167485,60.0,0.1770923546351927
20180215,sbarnes,auto,O2,R0,25.0,4308.008213111782,0.0,0.0
20180215,sbarnes,Q21M,O2,R260,50.0,6543.119097265815,260.0,0.12039062955175908
20180215,sbarnes,Q21M,O2,R60,50.0,10641.995056218057,60.0,0.34158132934131996
20180215,sbarnes,auto,O2,R0,50.0,4312.165184545657,0.0,0.0
20180215,sbarnes,Q21M,O2,R1220,50.0,5237.294589999562,1220.0,0.04992344794950987
20180215,sbarnes,wt,O2,R260,50.0,9919.790684280984,260.0,0.30260847629097404
20180215,sbarnes,Q21M,O2,R124,50.0,8726.65326904404,124.0,0.23822231226350035
20180215,sbarnes,delta,O2,R0,50.0,22843.12495298023,0.0,1.0
20180215,sbarnes,Q21M,O2,R1220,75.0,6134.517913807265,1220.0,0.09901213616184747
20180215,sbarnes,wt,O2,R260,75.0,11477.243355243798,260.0,0.3899175701534875
20180215,sbarnes,delta,O2,R0,75.0,22681.92549056634,0.0,1.0
20180215,sbarnes,Q21M,O2,R124,75.0,11476.229208272238,124.0,0.3898623509833979
20180215,sbarnes,auto,O2,R0,75.0,4316.075914892654,0.0,0.0
20180215,sbarnes,Q21M,O2,R60,75.0,13171.235168583971,60.0,0.4821535326860313
20180215,sbarnes,Q21M,O2,R260,75.0,8911.589485502378,260.0,0.250220582046837
20180215,sbarnes,Q21M,O2,R60,100.0,12980.123022035286,60.0,0.5768023824018159
20180215,sbarnes,wt,O2,R260,100.0,12204.105337977027,260.0,0.5260692270050574
20180215,sbarnes,auto,O2,R0,100.0,4157.31581735385,0.0,0.0
20180215,sbarnes,Q21M,O2,R260,100.0,8973.665279790417,260.0,0.31487504826570956
20180215,sbarnes,delta,O2,R0,100.0,19453.381634459358,0.0,1.0
20180215,sbarnes,Q21M,O2,R124,100.0,10408.968423066375,124.0,0.40870983954065726
20180215,sbarnes,Q21M,O2,R1220,100.0,6010.960036261901,1220.0,0.12118437780485558
20180215,sbarnes,wt,O2,R260,250.0,15388.22172964064,260.0,0.7285378277076738
20180215,sbarnes,Q21M,O2,R60,250.0,15725.19903561434,60.0,0.7503598094455687
20180215,sbarnes,Q21M,O2,R1220,250.0,7409.881866398048,1220.0,0.2118763679950538
20180215,sbarnes,delta,O2,R0,250.0,19580.16875771387,0.0,1.0
20180215,sbarnes,Q21M,O2,R124,250.0,12921.66970001549,124.0,0.5688088121571482
20180215,sbarnes,auto,O2,R0,250.0,4138.065010164473,0.0,0.0
20180215,sbarnes,Q21M,O2,R260,250.0,11499.652814961188,260.0,0.47672182010595354
20180215,sbarnes,auto,O2,R0,500.0,4104.0314400475,0.0,0.0
20180215,sbarnes,Q21M,O2,R260,500.0,13514.4138339306,260.0,0.6258336439917106
20180215,sbarnes,Q21M,O2,R1220,500.0,8759.895107696319,1220.0,0.30963631477369985
20180215,sbarnes,Q21M,O2,R124,500.0,13667.977230689881,124.0,0.636046315077221
20180215,sbarnes,delta,O2,R0,500.0,19140.58705546875,0.0,1.0
20180215,sbarnes,Q21M,O2,R60,500.0,16155.063199909348,60.0,0.8014489533429121
20180215,sbarnes,wt,O2,R260,500.0,16073.58386801365,260.0,0.7960302035986465
20180215,sbarnes,delta,O2,R0,1000.0,17946.683714388368,0.0,1.0
20180215,sbarnes,Q21M,O2,R1220,1000.0,9287.75048523249,1220.0,0.37332712963418213
20180215,sbarnes,Q21M,O2,R60,1000.0,15663.890639048623,60.0,0.8347874442364963
20180215,sbarnes,Q21M,O2,R124,1000.0,13042.864740065774,124.0,0.6450959683987906
20180215,sbarnes,Q21M,O2,R260,1000.0,13793.163917787748,260.0,0.6993973617566857
20180215,sbarnes,wt,O2,R260,1000.0,15723.916533783598,260.0,0.8391316975936169
20180215,sbarnes,auto,O2,R0,1000.0,4129.373856852553,0.0,0.0
20180215,sbarnes,wt,O2,R260,5000.0,14547.14637059424,260.0,0.8517427519404642
20180215,sbarnes,auto,O2,R0,5000.0,4056.628917758895,0.0,0.0
20180215,sbarnes,Q21M,O2,R260,5000.0,12982.285129209986,260.0,0.7246890364174654
20180215,sbarnes,Q21M,O2,R60,5000.0,14773.241043563403,60.0,0.8700997586200332
20180215,sbarnes,Q21M,O2,R124,5000.0,12010.152519371628,124.0,0.6457599551707632
20180215,sbarnes,delta,O2,R0,5000.0,16373.161613734945,0.0,1.0
20180215,sbarnes,Q21M,O2,R1220,5000.0,9224.964207755911,1220.0,0.41962583281945653
